2017-12-27 00:00:05.5523|INFO|2
2017-12-27 00:00:05.5543|INFO|26.12.2017 0:00:00
2017-12-27 00:00:05.5543|INFO|3
2017-12-27 13:04:45.4595|INFO|11
2017-12-27 13:04:45.4751|INFO|26.12.2017 0:00:00
2017-12-27 13:04:45.4751|INFO|2
2017-12-27 13:05:14.0735|INFO|11
2017-12-27 13:05:14.0735|INFO|06.12.2017 0:00:00
2017-12-27 13:05:14.0735|INFO|3
2017-12-27 13:05:19.7382|INFO|11
2017-12-27 13:05:19.7382|INFO|27.12.2017 0:00:00
2017-12-27 13:05:19.7382|INFO|4
2017-12-27 13:06:48.2911|INFO|11
2017-12-27 13:06:48.2911|INFO|27.12.2017 0:00:00
2017-12-27 13:06:48.2911|INFO|2
2017-12-27 13:06:53.7602|INFO|11
2017-12-27 13:06:53.7602|INFO|27.12.2017 0:00:00
2017-12-27 13:06:53.7602|INFO|1
2017-12-27 13:09:03.8052|INFO|11
2017-12-27 13:09:03.8052|INFO|27.12.2017 0:00:00
2017-12-27 13:09:03.8052|INFO|2
2017-12-27 13:09:23.2723|INFO|11
2017-12-27 13:09:23.2733|INFO|27.12.2017 0:00:00
2017-12-27 13:09:23.2733|INFO|10
2017-12-27 13:09:55.5612|INFO|11
2017-12-27 13:09:55.5612|INFO|13.12.2017 0:00:00
2017-12-27 13:09:55.5612|INFO|2
2017-12-27 13:10:42.4179|INFO|11
2017-12-27 13:10:42.4179|INFO|27.12.2017 0:00:00
2017-12-27 13:10:42.4179|INFO|3
2017-12-27 13:11:29.9601|INFO|11
2017-12-27 13:11:29.9601|INFO|13.12.2017 0:00:00
2017-12-27 13:11:29.9611|INFO|2
2017-12-27 13:12:20.7105|INFO|11
2017-12-27 13:12:20.7105|INFO|27.12.2017 0:00:00
2017-12-27 13:12:20.7105|INFO|1
2017-12-27 13:22:53.9497|INFO|11
2017-12-27 13:22:53.9787|INFO|27.12.2017 0:00:00
2017-12-27 13:22:53.9787|INFO|2
2017-12-27 13:25:03.6783|INFO|11
2017-12-27 13:25:03.6793|INFO|27.12.2017 0:00:00
2017-12-27 13:25:03.6793|INFO|1
2017-12-27 13:25:47.8126|INFO|11
2017-12-27 13:25:47.8126|INFO|27.12.2017 0:00:00
2017-12-27 13:25:47.8126|INFO|3
2017-12-27 13:27:21.8935|INFO|11
2017-12-27 13:27:21.8935|INFO|27.12.2017 0:00:00
2017-12-27 13:27:21.8935|INFO|1
2017-12-27 13:34:15.5256|INFO|11
2017-12-27 13:34:15.5527|INFO|20.12.2017 0:00:00
